archivo,tipo,glosa,inicio,fin,duracion,frames
IGUAL_ORACION_6.eaf,glosa,YO_1,3.375,3.45,0.07500000000000018,2
IGUAL_ORACION_6.eaf,glosa,IGUAL_4,3.45,3.925,0.47499999999999964,14
IGUAL_ORACION_6.eaf,glosa,EMPUJAR_1,3.925,5.15,1.2250000000000005,37
IGUAL_ORACION_6.eaf,glosa,IGUAL_4,5.15,5.58,0.4299999999999997,13
IGUAL_ORACION_7.eaf,glosa,IX_1,0.87,1.16,0.2899999999999999,9
IGUAL_ORACION_7.eaf,glosa,GRUPO_1,1.16,2.54,1.3800000000000001,41
IGUAL_ORACION_7.eaf,transicion,TRANSICION,2.54,2.94,0.3999999999999999,12
IGUAL_ORACION_7.eaf,glosa,FALTAR_1,2.94,3.63,0.69,21
IGUAL_ORACION_7.eaf,glosa,DEBER_1,3.63,3.96,0.33000000000000007,10
IGUAL_ORACION_7.eaf,transicion,TRANSICION,3.96,3.97,0.010000000000000231,0
IGUAL_ORACION_7.eaf,glosa,IGUAL_5,3.97,6.23,2.2600000000000002,68
IGUAL_ORACION_8.eaf,glosa,PERSONA_1,1.1,1.64,0.5399999999999998,16
IGUAL_ORACION_8.eaf,transicion,TRANSICION,1.64,1.65,0.010000000000000009,0
IGUAL_ORACION_8.eaf,glosa,IX_1,1.65,2.49,0.8400000000000003,25
IGUAL_ORACION_8.eaf,glosa,COMUNICAR_1,2.49,2.98,0.48999999999999977,15
IGUAL_ORACION_8.eaf,glosa,PENSAR_1,2.98,3.58,0.6000000000000001,18
IGUAL_ORACION_8.eaf,glosa,DIFERENTE_1,3.58,4.22,0.6399999999999997,19
IGUAL_ORACION_8.eaf,transicion,TRANSICION,4.22,4.23,0.010000000000000675,0
IGUAL_ORACION_8.eaf,glosa,IGUAL_6,4.23,5.89,1.6599999999999993,50
IGUAL_ORACION_8.eaf,glosa,DESIGUALDAD_1,5.89,6.43,0.54,16
IGUAL_ORACION_8.eaf,glosa,IGUAL_6,6.43,8.06,1.6300000000000008,49
IMPOSIBLE_ORACION_1.eaf,glosa,YO_1,2.03,2.19,0.16000000000000014,5
IMPOSIBLE_ORACION_1.eaf,glosa,DECIR_1,2.19,3.41,1.2200000000000002,37
IMPOSIBLE_ORACION_1.eaf,transicion,TRANSICION,3.41,4.9,1.4900000000000002,45
IMPOSIBLE_ORACION_1.eaf,glosa,VER_1,4.9,5.24,0.33999999999999986,10
IMPOSIBLE_ORACION_1.eaf,glosa,YA_1,5.24,5.75,0.5099999999999998,15
IMPOSIBLE_ORACION_1.eaf,glosa,IX_1,5.75,6.05,0.2999999999999998,9
IMPOSIBLE_ORACION_1.eaf,glosa,ANIMAL_1,6.05,6.96,0.9100000000000001,27
IMPOSIBLE_ORACION_1.eaf,transicion,TRANSICION,6.96,6.97,0.009999999999999787,0
IMPOSIBLE_ORACION_1.eaf,glosa,GRANDE_1,6.97,7.95,0.9800000000000004,29
IMPOSIBLE_ORACION_1.eaf,transicion,TRANSICION,7.95,7.97,0.019999999999999574,1
IMPOSIBLE_ORACION_1.eaf,glosa,IGUAL_7,7.97,8.07,0.10000000000000053,3
IMPOSIBLE_ORACION_1.eaf,glosa,DINOSAURIO_1,8.07,8.61,0.5399999999999991,16
IMPOSIBLE_ORACION_1.eaf,glosa,IX_1,8.61,9.06,0.45000000000000107,14
IMPOSIBLE_ORACION_1.eaf,glosa,IMPOSIBLE_1,9.06,10.56,1.5,45
IMPOSIBLE_ORACION_1.eaf,transicion,TRANSICION,10.56,10.58,0.019999999999999574,1
IMPOSIBLE_ORACION_1.eaf,glosa,NO-HABER_1,10.58,11.27,0.6899999999999995,21
IMPOSIBLE_ORACION_1.eaf,transicion,TRANSICION,11.27,11.28,0.009999999999999787,0
IMPOSIBLE_ORACION_1.eaf,glosa,IX_1,11.28,11.46,0.1800000000000015,5
IMPOSIBLE_ORACION_1.eaf,glosa,MUNDO_1,11.46,12.61,1.1499999999999986,34
INFIEL_ORACION_1.eaf,glosa,DECIR_1,2.0,3.17,1.17,35
INFIEL_ORACION_1.eaf,glosa,IMPOSIBLE_1,3.17,3.5,0.33000000000000007,10
INFIEL_ORACION_1.eaf,glosa,YO_1,3.5,4.1,0.5999999999999996,18
INFIEL_ORACION_1.eaf,transicion,TRANSICION,4.1,4.12,0.020000000000000462,1
INFIEL_ORACION_1.eaf,glosa,MI_1,4.12,4.42,0.2999999999999998,9
INFIEL_ORACION_1.eaf,glosa,ENAMORADO_1,4.42,4.83,0.41000000000000014,12
INFIEL_ORACION_1.eaf,glosa,INFIEL_1,4.83,5.72,0.8899999999999997,27
IR_ORACION_1.eaf,glosa,YA_1,0.694,1.099,0.405,12
IR_ORACION_1.eaf,transicion,TRANSICION,1.099,1.102,0.0030000000000001137,0
IR_ORACION_1.eaf,glosa,MAMA_1,1.102,1.52,0.4179999999999999,13
IR_ORACION_1.eaf,transicion,TRANSICION,1.52,1.527,0.006999999999999895,0
IR_ORACION_1.eaf,glosa,IR_1,1.527,2.271,0.744,22
IR_ORACION_2.eaf,glosa,IR_4,0.004,0.284,0.27999999999999997,8
IR_ORACION_2.eaf,transicion,TRANSICION,0.284,0.286,0.0020000000000000018,0
IR_ORACION_2.eaf,glosa,AVION_1,0.286,1.157,0.871,26
IR_ORACION_3.eaf,glosa,YO_1,0.076,0.177,0.10099999999999999,3
IR_ORACION_3.eaf,glosa,VER_1,0.177,0.483,0.306,9
IR_ORACION_3.eaf,glosa,IR_3,0.483,1.128,0.6449999999999999,19
IR_ORACION_4.eaf,glosa,IX_1,0.663,0.875,0.21199999999999997,6
IR_ORACION_4.eaf,glosa,IR_1,0.875,1.501,0.6259999999999999,19
IR_ORACION_4.eaf,glosa,VISITAR_1,1.501,2.149,0.6480000000000001,19
IR_ORACION_4.eaf,transicion,TRANSICION,2.149,2.161,0.01200000000000001,0
IR_ORACION_4.eaf,glosa,CASA_1,2.161,2.665,0.504,15
IR_ORACION_4.eaf,glosa,MAMA_1,2.665,3.363,0.698,21
IR_ORACION_5.eaf,glosa,IX_1,0.411,0.639,0.22800000000000004,7
IR_ORACION_5.eaf,glosa,IR_4,0.639,1.353,0.714,21
IR_ORACION_5.eaf,transicion,TRANSICION,1.353,1.357,0.0040000000000000036,0
IR_ORACION_5.eaf,glosa,ESQUINA_1,1.357,1.851,0.494,15
IR_ORACION_5.eaf,glosa,ESPERAR_1,1.851,2.415,0.5640000000000001,17
IR_ORACION_5.eaf,transicion,TRANSICION,2.415,2.419,0.0040000000000000036,0
IR_ORACION_5.eaf,glosa,ENCONTRARSE_2,2.419,3.369,0.9500000000000002,29
EL_ORACION_1.eaf,glosa,OYE_1,0.62,0.82,0.19999999999999996,6
EL_ORACION_1.eaf,glosa,IX_1,0.82,0.99,0.17000000000000004,5
EL_ORACION_1.eaf,glosa,ACORDAR_1,0.99,1.45,0.45999999999999996,14
EL_ORACION_1.eaf,glosa,HOMBRE_1,1.45,1.653,0.20300000000000007,6
EL_ORACION_1.eaf,glosa,IX_1,1.653,2.13,0.47699999999999987,14
EL_ORACION_1.eaf,glosa,VER_1,2.13,2.32,0.18999999999999995,6
EL_ORACION_1.eaf,glosa,IX_1,2.32,2.8,0.48,14
ELLA_ORACION_1.eaf,glosa,VER_1,0.09,0.63,0.54,16
ELLA_ORACION_1.eaf,glosa,MUJER_1,0.63,1.042,0.41200000000000003,12
ELLA_ORACION_1.eaf,glosa,IX_1,1.042,1.76,0.718,22
ELLA_ORACION_2.eaf,glosa,IX_1,1.94,2.21,0.27,8
ELLA_ORACION_2.eaf,glosa,ROMPER_1,2.21,2.88,0.6699999999999999,20
ELLA_ORACION_2.eaf,glosa,QUIEN_1,2.88,3.22,0.3400000000000003,10
ELLA_ORACION_2.eaf,glosa,ROMPER_1,3.22,3.57,0.34999999999999964,10
ELLA_ORACION_2.eaf,transicion,TRANSICION,3.57,3.58,0.010000000000000231,0
ELLA_ORACION_2.eaf,glosa,IX,3.58,3.97,0.3900000000000001,12
ELLA_ORACION_2.eaf,glosa,MUJER_1,3.97,4.61,0.6400000000000001,19
ELLA_ORACION_2.eaf,transicion,TRANSICION,4.61,4.62,0.009999999999999787,0
ELLA_ORACION_2.eaf,glosa,IX_1,4.62,5.26,0.6399999999999997,19
ELLA_ORACION_2.eaf,glosa,MUJER_1,5.26,5.76,0.5,15
ELLA_ORACION_2.eaf,transicion,TRANSICION,5.76,5.77,0.009999999999999787,0
ELLA_ORACION_2.eaf,glosa,IX_1,5.77,6.19,0.4200000000000008,13
IX-OCULTO_ORACION_1.eaf,glosa,CONVERSAR_1,2.1,3.45,1.35,40
IX-OCULTO_ORACION_1.eaf,glosa,IX-OCULTO_1,3.45,6.13,2.6799999999999997,80
JOVEN_ORACION_1.eaf,glosa,DECIR_1,0.774,1.456,0.6819999999999999,20
JOVEN_ORACION_1.eaf,transicion,TRANSICION,1.456,1.692,0.236,7
JOVEN_ORACION_1.eaf,glosa,MEJOR_1,1.692,1.917,0.2250000000000001,7
JOVEN_ORACION_1.eaf,glosa,IR_1,1.917,2.27,0.353,11
JOVEN_ORACION_1.eaf,glosa,TRABAJAR_1,2.27,2.555,0.28500000000000014,9
JOVEN_ORACION_1.eaf,transicion,TRANSICION,2.555,2.565,0.009999999999999787,0
JOVEN_ORACION_1.eaf,glosa,ESPERAR_1,2.565,2.771,0.20599999999999996,6
JOVEN_ORACION_1.eaf,glosa,DISCULPA_1,2.771,2.938,0.16700000000000026,5
JOVEN_ORACION_1.eaf,glosa,YO_1,2.938,3.134,0.19599999999999973,6
JOVEN_ORACION_1.eaf,glosa,JOVEN_1,3.134,3.722,0.5880000000000001,18
JOVEN_ORACION_1.eaf,glosa,ESTUDIAR_1,3.722,4.213,0.4910000000000001,15
JOVEN_ORACION_1.eaf,transicion,TRANSICION,4.213,4.223,0.009999999999999787,0
JOVEN_ORACION_1.eaf,glosa,AHORA_2,4.223,4.693,0.46999999999999975,14
JOVEN_ORACION_2.eaf,glosa,YO_1,2.04,2.38,0.33999999999999986,10
JOVEN_ORACION_2.eaf,glosa,PENSAR_1,2.38,3.23,0.8500000000000001,26
JOVEN_ORACION_2.eaf,transicion,TRANSICION,3.23,3.24,0.010000000000000231,0
JOVEN_ORACION_2.eaf,glosa,FUTURO_1,3.24,3.85,0.6099999999999999,18
JOVEN_ORACION_2.eaf,transicion,TRANSICION,3.85,3.87,0.020000000000000018,1
JOVEN_ORACION_2.eaf,glosa,ESPERAR_1,3.87,4.09,0.21999999999999975,7
JOVEN_ORACION_2.eaf,transicion,TRANSICION,4.09,4.11,0.020000000000000462,1
JOVEN_ORACION_2.eaf,glosa,PENSAR_1,4.11,4.4,0.29000000000000004,9
JOVEN_ORACION_2.eaf,transicion,TRANSICION,4.4,4.42,0.019999999999999574,1
JOVEN_ORACION_2.eaf,glosa,HOY_1,4.42,4.87,0.4500000000000002,14
JOVEN_ORACION_2.eaf,glosa,YO_1,4.87,5.08,0.20999999999999996,6
JOVEN_ORACION_2.eaf,transicion,TRANSICION,5.08,5.09,0.009999999999999787,0
JOVEN_ORACION_2.eaf,glosa,NECESITAR_1,5.09,5.39,0.2999999999999998,9
JOVEN_ORACION_2.eaf,glosa,JOVEN_1,5.39,5.91,0.5200000000000005,16
JOVEN_ORACION_2.eaf,transicion,TRANSICION,5.91,5.92,0.009999999999999787,0
JOVEN_ORACION_2.eaf,glosa,YO_1,5.92,6.09,0.16999999999999993,5
JOVEN_ORACION_2.eaf,transicion,TRANSICION,6.09,6.1,0.009999999999999787,0
JOVEN_ORACION_2.eaf,glosa,TIEMPO_1,6.1,6.3,0.20000000000000018,6
JOVEN_ORACION_2.eaf,transicion,TRANSICION,6.3,6.31,0.009999999999999787,0
JOVEN_ORACION_2.eaf,glosa,LIBRE_1,6.31,6.83,0.5200000000000005,16
JOVEN_ORACION_2.eaf,glosa,INTERACTUAR_1,6.83,7.79,0.96,29
JOVEN_ORACION_3.eaf,glosa,ESPERAR_1,0.208,0.436,0.228,7
JOVEN_ORACION_3.eaf,glosa,DISCULPA_1,0.436,0.625,0.189,6
JOVEN_ORACION_3.eaf,glosa,YO_1,0.625,0.813,0.18799999999999994,6
JOVEN_ORACION_3.eaf,transicion,TRANSICION,0.813,0.817,0.0040000000000000036,0
JOVEN_ORACION_3.eaf,glosa,VIEJO_1,0.817,1.122,0.30500000000000016,9
JOVEN_ORACION_3.eaf,transicion,TRANSICION,1.122,1.13,0.007999999999999785,0
JOVEN_ORACION_3.eaf,glosa,NO_1,1.13,1.466,0.3360000000000001,10
JOVEN_ORACION_3.eaf,glosa,YO_1,1.466,1.642,0.17599999999999993,5
JOVEN_ORACION_3.eaf,glosa,JOVEN_2,1.642,1.995,0.3530000000000002,11
JOVEN_ORACION_3.eaf,transicion,TRANSICION,1.995,1.999,0.0040000000000000036,0
JOVEN_ORACION_3.eaf,glosa,QUE_1,1.999,2.56,0.5609999999999999,17
JUGAR_ORACION_1.eaf,glosa,VAMOS_1,0.76,1.399,0.639,19
JUGAR_ORACION_1.eaf,glosa,JUGAR_1,1.399,2.302,0.903,27
JUGAR_ORACION_2.eaf,glosa,POR-FAVOR_1,1.356,1.591,0.23499999999999988,7
JUGAR_ORACION_2.eaf,transicion,TRANSICION,1.591,1.595,0.0040000000000000036,0
JUGAR_ORACION_2.eaf,glosa,VAMOS_1,1.595,1.985,0.3900000000000001,12
JUGAR_ORACION_2.eaf,transicion,TRANSICION,1.985,1.994,0.008999999999999897,0
JUGAR_ORACION_2.eaf,glosa,FUTBOL_1,1.994,2.347,0.353,11
JUGAR_ORACION_2.eaf,glosa,JUGAR_1,2.347,2.871,0.524,16
JUNTOS_ORACION_1.eaf,glosa,VAMOS_1,0.677,0.991,0.31399999999999995,9
JUNTOS_ORACION_1.eaf,glosa,DOS_1,0.991,1.431,0.44000000000000006,13
JUNTOS_ORACION_1.eaf,transicion,TRANSICION,1.431,1.435,0.0040000000000000036,0
JUNTOS_ORACION_1.eaf,glosa,JUNTOS_1,1.435,2.644,1.209,36
LANCHA_ORACION_1.eaf,glosa,BOTE_1,0.15,1.12,0.9700000000000001,29
LANCHA_ORACION_1.eaf,glosa,ENCENDER-MOTOR_1,1.12,2.3,1.1799999999999997,35
LANCHA_ORACION_1.eaf,glosa,MOTOR_1,2.3,2.915,0.6150000000000002,18
LANCHA_ORACION_1.eaf,glosa,BOTE_1,2.915,3.83,0.915,27
LANCHA_ORACION_1.eaf,glosa,CRUZAR-BOTE_1,3.83,4.874,1.0439999999999996,31
LENTES_ORACION_1.eaf,glosa,OYE_1,0.739,1.043,0.30399999999999994,9
LENTES_ORACION_1.eaf,glosa,DONDE_1,1.043,1.375,0.3320000000000001,10
LENTES_ORACION_1.eaf,glosa,MI_1,1.375,1.554,0.17900000000000005,5
LENTES_ORACION_1.eaf,glosa,LENTES_1,1.554,1.903,0.349,10
LENTES_ORACION_1.eaf,transicion,TRANSICION,1.903,1.907,0.0040000000000000036,0
LENTES_ORACION_1.eaf,glosa,DONDE_1,1.907,2.443,0.536,16
LENTES-DE-SOL_ORACION_1.eaf,glosa,YO_2,2.098,2.354,0.2560000000000002,8
LENTES-DE-SOL_ORACION_1.eaf,glosa,POR-FAVOR_1,2.354,2.866,0.512,15
LENTES-DE-SOL_ORACION_1.eaf,glosa,YO_2,2.866,3.047,0.18100000000000005,5
LENTES-DE-SOL_ORACION_1.eaf,transicion,TRANSICION,3.047,3.052,0.004999999999999893,0
LENTES-DE-SOL_ORACION_1.eaf,glosa,NECESITAR_1,3.052,3.484,0.43199999999999994,13
LENTES-DE-SOL_ORACION_1.eaf,glosa,LENTES_1,3.484,3.71,0.22599999999999998,7
LENTES-DE-SOL_ORACION_1.eaf,glosa,SOL_1,3.71,4.056,0.3460000000000001,10
LENTES-DE-SOL_ORACION_1.eaf,glosa,YO_1,4.056,4.202,0.1459999999999999,4
LENTES-DE-SOL_ORACION_1.eaf,glosa,FALTA_1,4.202,4.418,0.2160000000000002,6
LENTES-DE-SOL_ORACION_1.eaf,transicion,TRANSICION,4.418,4.428,0.009999999999999787,0
LENTES-DE-SOL_ORACION_1.eaf,glosa,BRILLO_1,4.428,4.819,0.391,12
LENTES-DE-SOL_ORACION_1.eaf,transicion,TRANSICION,4.819,4.824,0.004999999999999893,0
LENTES-DE-SOL_ORACION_1.eaf,glosa,INCOMODAR_1,4.824,5.296,0.4720000000000004,14
LO-SIENTO_ORACION_1.eaf,glosa,DECIR_1,0.756,1.28,0.524,16
LO-SIENTO_ORACION_1.eaf,glosa,DECIR_1,1.28,1.849,0.569,17
LO-SIENTO_ORACION_1.eaf,transicion,TRANSICION,1.849,1.895,0.04600000000000004,1
LO-SIENTO_ORACION_1.eaf,glosa,LO-SIENTO_1,1.895,4.039,2.1439999999999997,64
LO-SIENTO_ORACION_2.eaf,glosa,FASTIDIAR_1,0.624,1.665,1.041,31
LO-SIENTO_ORACION_2.eaf,glosa,DAR-LA-ESPALDA_1,1.665,2.294,0.629,19
LO-SIENTO_ORACION_2.eaf,glosa,LLAMAR-LA-ATENCION_1,2.294,3.218,0.9239999999999999,28
LO-SIENTO_ORACION_2.eaf,transicion,TRANSICION,3.218,3.233,0.015000000000000124,0
LO-SIENTO_ORACION_2.eaf,glosa,NO_2,3.233,3.611,0.3780000000000001,11
LO-SIENTO_ORACION_2.eaf,transicion,TRANSICION,3.611,3.616,0.004999999999999893,0
LO-SIENTO_ORACION_2.eaf,glosa,LO-SIENTO_1,3.616,4.997,1.3809999999999998,41
LUEGO_ORACION_1.eaf,glosa,LUEGO_1,0.617,1.111,0.494,15
LUEGO_ORACION_1.eaf,transicion,TRANSICION,1.111,1.114,0.0030000000000001137,0
LUEGO_ORACION_1.eaf,glosa,ESCRIBIR_1,1.114,2.003,0.889,27
LUEGO_ORACION_2.eaf,glosa,LUEGO_2,0.541,0.965,0.42399999999999993,13
LUEGO_ORACION_2.eaf,glosa,BAÑO_1,0.965,1.553,0.588,18
MALO_ORACION_1.eaf,glosa,IX_1,0.809,1.141,0.33199999999999996,10
MALO_ORACION_1.eaf,transicion,TRANSICION,1.141,2.336,1.1949999999999998,36
MALO_ORACION_1.eaf,glosa,IX_1,2.336,2.65,0.31400000000000006,9
MALO_ORACION_1.eaf,glosa,MAMA_1,2.65,3.779,1.129,34
MALO_ORACION_1.eaf,glosa,TIRAR_1,3.779,5.319,1.54,46
MALO_ORACION_1.eaf,glosa,PERSONA-PEQUEÑA_1,5.319,5.584,0.2649999999999997,8
MALO_ORACION_1.eaf,transicion,TRANSICION,5.584,5.596,0.012000000000000455,0
MALO_ORACION_1.eaf,glosa,QUE_1,5.596,6.297,0.7009999999999996,21
MALO_ORACION_1.eaf,glosa,YO_1,6.297,6.593,0.29600000000000026,9
MALO_ORACION_1.eaf,transicion,TRANSICION,6.593,6.605,0.012000000000000455,0
MALO_ORACION_1.eaf,glosa,VER_1,6.605,6.731,0.12599999999999945,4
MALO_ORACION_1.eaf,glosa,IX_1,6.731,6.931,0.20000000000000018,6
MALO_ORACION_1.eaf,glosa,MALO_1,6.931,8.072,1.1409999999999991,34
MALO_ORACION_2.eaf,glosa,AMIGO_1,0.453,1.08,0.627,19
MALO_ORACION_2.eaf,transicion,TRANSICION,1.08,1.093,0.0129999999999999,0
MALO_ORACION_2.eaf,glosa,CONTAR_1,1.093,2.066,0.9729999999999999,29
MALO_ORACION_2.eaf,transicion,TRANSICION,2.066,2.086,0.020000000000000018,1
MALO_ORACION_2.eaf,glosa,QUE_1,2.086,2.7,0.6140000000000003,18
MALO_ORACION_2.eaf,transicion,TRANSICION,2.7,2.713,0.0129999999999999,0
MALO_ORACION_2.eaf,glosa,NO_2,2.713,3.306,0.593,18
MALO_ORACION_2.eaf,glosa,ALEJAR-DE-LA-PERSONA_1,3.306,3.826,0.52,16
MALO_ORACION_2.eaf,transicion,TRANSICION,3.826,3.84,0.01399999999999979,0
MALO_ORACION_2.eaf,glosa,AGRUPAR_1,3.84,4.32,0.4800000000000004,14
MALO_ORACION_2.eaf,glosa,DECIR_1,4.32,4.793,0.47299999999999986,14
MALO_ORACION_2.eaf,glosa,IX_1,4.793,4.913,0.1200000000000001,4
MALO_ORACION_2.eaf,transicion,TRANSICION,4.913,4.92,0.006999999999999673,0
MALO_ORACION_2.eaf,glosa,VER_1,4.92,5.566,0.6459999999999999,19
MALO_ORACION_2.eaf,transicion,TRANSICION,5.566,5.58,0.014000000000000234,0
MALO_ORACION_2.eaf,glosa,MALO_2 CONTAR_1,5.58,1.093,-4.487,-135
MALO_ORACION_2.eaf,transicion,TRANSICION,1.093,5.58,4.487,135
MALO_ORACION_2.eaf,glosa,MALO_2,5.58,6.673,1.093,33
MALO_ORACION_2.eaf,glosa,PERSONA_1,6.673,7.493,0.8200000000000003,25
MANDAR_ORACION_1.eaf,glosa,OYE_1,0.607,1.076,0.4690000000000001,14
MANDAR_ORACION_1.eaf,transicion,TRANSICION,1.076,1.085,0.008999999999999897,0
MANDAR_ORACION_1.eaf,glosa,POR-FAVOR_1,1.085,1.401,0.31600000000000006,9
MANDAR_ORACION_1.eaf,transicion,TRANSICION,1.401,1.414,0.0129999999999999,0
MANDAR_ORACION_1.eaf,glosa,IX_1,1.414,1.662,0.248,7
MANDAR_ORACION_1.eaf,glosa,IR_4,1.662,2.382,0.7200000000000002,22
MANDAR_ORACION_1.eaf,transicion,TRANSICION,2.382,2.51,0.12799999999999967,4
MANDAR_ORACION_1.eaf,glosa,YO_1,2.51,2.83,0.3200000000000003,10
MANDAR_ORACION_1.eaf,glosa,MANDAR_1,2.83,3.4,0.5699999999999998,17
MANDAR_ORACION_1.eaf,transicion,TRANSICION,3.4,3.415,0.015000000000000124,0
MANDAR_ORACION_1.eaf,glosa,BARRER_1,3.415,3.988,0.573,17
MANDAR_ORACION_1.eaf,glosa,IX_1,3.988,4.522,0.5340000000000003,16
MANDAR_ORACION_2.eaf,glosa,OYE_1,0.367,0.709,0.34199999999999997,10
MANDAR_ORACION_2.eaf,transicion,TRANSICION,0.709,0.716,0.007000000000000006,0
MANDAR_ORACION_2.eaf,glosa,YA_1,0.716,1.195,0.4790000000000001,14
MANDAR_ORACION_2.eaf,transicion,TRANSICION,1.195,1.205,0.010000000000000009,0
MANDAR_ORACION_2.eaf,glosa,ENVIAR_1,1.205,2.001,0.7959999999999998,24
MATRIMONIO_ORACION_1.eaf,glosa,YA_1,0.559,0.877,0.31799999999999995,10
MATRIMONIO_ORACION_1.eaf,glosa,MATRIMONIO_1,0.877,1.748,0.871,26
MATRIMONIO_ORACION_2.eaf,glosa,INVITAR_1,0.595,1.127,0.532,16
MATRIMONIO_ORACION_2.eaf,glosa,MATRIMONIO_2,1.127,2.473,1.3459999999999999,40
MUCHO_ORACION_1.eaf,glosa,YO_1,0.828,1.024,0.19600000000000006,6
MUCHO_ORACION_1.eaf,transicion,TRANSICION,1.024,1.032,0.008000000000000007,0
MUCHO_ORACION_1.eaf,glosa,VER_1,1.032,1.456,0.42399999999999993,13
MUCHO_ORACION_1.eaf,glosa,IX_1,1.456,1.574,0.1180000000000001,4
MUCHO_ORACION_1.eaf,glosa,LLAVE_1,1.574,1.966,0.3919999999999999,12
MUCHO_ORACION_1.eaf,glosa,MUCHO_1,1.966,2.967,1.0010000000000001,30
MUCHO-DINERO_ORACION_1.eaf,glosa,YO_1,0.886,1.087,0.20099999999999996,6
MUCHO-DINERO_ORACION_1.eaf,glosa,BOLSILLO_1,1.087,1.338,0.2510000000000001,8
MUCHO-DINERO_ORACION_1.eaf,glosa,DINERO_1,1.338,1.645,0.30699999999999994,9
MUCHO-DINERO_ORACION_1.eaf,transicion,TRANSICION,1.645,1.648,0.0029999999999998916,0
MUCHO-DINERO_ORACION_1.eaf,glosa,MUCHO-DINERO_1,1.648,2.294,0.6460000000000001,19
MUCHO-DINERO_ORACION_2.eaf,glosa,IX_1,0.51,0.71,0.19999999999999996,6
MUCHO-DINERO_ORACION_2.eaf,glosa,RICO_1,0.71,1.19,0.48,14
MUCHO-DINERO_ORACION_2.eaf,transicion,TRANSICION,1.19,1.2,0.010000000000000009,0
MUCHO-DINERO_ORACION_2.eaf,glosa,MUCHO-DINERO_2,1.2,2.22,1.0200000000000002,31
PELOTA_ORACION_1.eaf,glosa,YO_1,0.145,0.372,0.227,7
PELOTA_ORACION_1.eaf,glosa,COMPRAR_1,0.372,0.714,0.34199999999999997,10
PELOTA_ORACION_1.eaf,glosa,PELOTA_1,0.714,1.42,0.706,21
PERDER_ORACION_1.eaf,glosa,MI_1,0.73,0.88,0.15000000000000002,5
PERDER_ORACION_1.eaf,transicion,TRANSICION,0.88,0.89,0.010000000000000009,0
PERDER_ORACION_1.eaf,glosa,LLAVE_1,0.89,1.27,0.38,11
PERDER_ORACION_1.eaf,glosa,PERDER_1,1.27,2.06,0.79,24
PERSONA-PEQUEеA_ORACION_1.eaf,glosa,IX_1,0.871,1.134,0.2629999999999999,8
PERSONA-PEQUEеA_ORACION_1.eaf,transicion,TRANSICION,1.134,1.138,0.0040000000000000036,0
PERSONA-PEQUEеA_ORACION_1.eaf,glosa,PERSONA-PEQUEÑA_1,1.138,2.118,0.98,29
PERSONA-PEQUEеA_ORACION_2.eaf,glosa,IX_1,0.64,0.962,0.32199999999999995,10
PERSONA-PEQUEеA_ORACION_2.eaf,glosa,PERSONA-PEQUEÑA_1,0.962,1.843,0.881,26
PERSONA-PEQUEеA_ORACION_3.eaf,glosa,YO_2,0.877,1.106,0.2290000000000001,7
PERSONA-PEQUEеA_ORACION_3.eaf,glosa,ALTO_1,1.106,1.53,0.42399999999999993,13
PERSONA-PEQUEеA_ORACION_3.eaf,glosa,IX_1,1.53,1.796,0.266,8
PERSONA-PEQUEеA_ORACION_3.eaf,glosa,PERSONA-PEQUEÑA_2,1.796,2.571,0.7750000000000001,23
PILA_ORACION_1.eaf,glosa,YO_1,1.12,1.609,0.4889999999999999,15
PILA_ORACION_1.eaf,glosa,PILA_1,1.609,2.577,0.968,29
PILA_ORACION_1.eaf,glosa,QUE_1,2.577,3.003,0.42600000000000016,13
PILA_ORACION_1.eaf,transicion,TRANSICION,3.003,3.007,0.0040000000000000036,0
PILA_ORACION_1.eaf,glosa,TRABAJAR_1,3.007,3.72,0.7130000000000001,21
PREGUNTAR_ORACION_1.eaf,glosa,IX_1,1.64,2.026,0.3859999999999999,12
PREGUNTAR_ORACION_1.eaf,transicion,TRANSICION,2.026,2.606,0.5800000000000001,17
PREGUNTAR_ORACION_1.eaf,glosa,DOCTOR_1,2.606,3.14,0.5340000000000003,16
PREGUNTAR_ORACION_1.eaf,transicion,TRANSICION,3.14,3.153,0.0129999999999999,0
PREGUNTAR_ORACION_1.eaf,glosa,CONTAR,3.153,3.46,0.30699999999999994,9
PREGUNTAR_ORACION_1.eaf,glosa,YO_1,3.46,3.84,0.3799999999999999,11
PREGUNTAR_ORACION_1.eaf,transicion,TRANSICION,3.84,3.846,0.006000000000000227,0
PREGUNTAR_ORACION_1.eaf,glosa,PREGUNTAR_1,3.846,5.593,1.7469999999999999,52
PREGUNTAR_ORACION_2.eaf,glosa,BUSCAR_2,1.22,2.25,1.03,31
PREGUNTAR_ORACION_2.eaf,transicion,TRANSICION,2.25,2.27,0.020000000000000018,1
PREGUNTAR_ORACION_2.eaf,glosa,QUE_1,2.27,2.64,0.3700000000000001,11
PREGUNTAR_ORACION_2.eaf,transicion,TRANSICION,2.64,2.67,0.029999999999999805,1
PREGUNTAR_ORACION_2.eaf,glosa,OYE_1,2.67,3.15,0.48,14
PREGUNTAR_ORACION_2.eaf,glosa,MI_1,3.15,3.45,0.30000000000000027,9
PREGUNTAR_ORACION_2.eaf,transicion,TRANSICION,3.45,3.46,0.009999999999999787,0
PREGUNTAR_ORACION_2.eaf,glosa,PAPA_1,3.46,4.02,0.5599999999999996,17
